"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster-worker-2",,,,"User:","ubuntu"
"Cmdline:","dstat --time -c -m -d -n --io --top-bio --output nbt_cidd_2.csv",,,,"Date:","26 Sep 2019 07:24:50 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"dsk/total",,"net/total",,"io/total",,"most expensive"
26-09 08:37:41,0.503,0.503,98.492,0.503,0.0,0.0,723001344.0,17825792.0,745066496.0,2657431552.0,1048576.0,12288.0,426.0,1978.0,4.0,2.0,java / 1048576:0
26-09 08:37:42,0.0,0.0,100.0,0.0,0.0,0.0,723202048.0,17825792.0,745119744.0,2657177600.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 08:37:43,0.500,0.500,99.0,0.0,0.0,0.0,723202048.0,17825792.0,745119744.0,2657177600.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:37:44,0.0,0.0,99.500,0.500,0.0,0.0,723202048.0,17825792.0,745119744.0,2657177600.0,1048576.0,0.0,348.0,1492.0,4.0,0.0,java / 1048576:0
26-09 08:37:45,0.500,0.500,99.0,0.0,0.0,0.0,722919424.0,17825792.0,745115648.0,2657464320.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:37:46,0.503,0.0,98.995,0.503,0.0,0.0,723091456.0,17833984.0,745062400.0,2657337344.0,1048576.0,12288.0,317.0,1432.0,4.0,2.0,java / 1048576:0
26-09 08:37:47,0.503,0.503,98.995,0.0,0.0,0.0,722259968.0,17833984.0,745062400.0,2658168832.0,1048576.0,0.0,390.0,1550.0,4.0,0.0,java / 1048576:0
26-09 08:37:48,0.500,0.0,99.0,0.500,0.0,0.0,722395136.0,17833984.0,745066496.0,2658029568.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:37:49,0.503,0.0,99.497,0.0,0.0,0.0,722395136.0,17833984.0,745066496.0,2658029568.0,1048576.0,90112.0,239.0,946.0,4.0,14.0,java / 1048576:0
26-09 08:37:50,0.0,0.503,99.497,0.0,0.0,0.0,722395136.0,17833984.0,745066496.0,2658029568.0,1048576.0,0.0,348.0,1508.0,4.0,0.0,java / 1048576:0
26-09 08:37:51,0.500,0.0,98.0,1.500,0.0,0.0,722354176.0,17842176.0,745066496.0,2658062336.0,1048576.0,28672.0,239.0,946.0,4.0,3.0,java / 1048576:0
26-09 08:37:52,0.0,0.0,100.0,0.0,0.0,0.0,722374656.0,17842176.0,745046016.0,2658062336.0,917504.0,0.0,239.0,962.0,4.0,0.0,java / 917504:0
26-09 08:37:53,0.500,0.500,98.0,1.0,0.0,0.0,722485248.0,17842176.0,744935424.0,2658062336.0,1048576.0,0.0,426.0,1978.0,4.0,0.0,java / 1048576:0
26-09 08:37:54,0.500,0.500,99.0,0.0,0.0,0.0,722485248.0,17842176.0,744935424.0,2658062336.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:37:55,0.503,0.0,98.995,0.503,0.0,0.0,722448384.0,17842176.0,746004480.0,2657030144.0,1048576.0,0.0,1113268.0,1114136.0,4.0,0.0,java / 1048576:1175552
26-09 08:37:56,0.508,1.015,98.477,0.0,0.0,0.0,722571264.0,17850368.0,750227456.0,2652676096.0,1048576.0,36864.0,4178208.0,4183337.0,4.0,2.0,java / 1048576:4091904
26-09 08:37:57,0.505,1.010,97.980,0.505,0.0,0.0,722321408.0,17850368.0,754442240.0,2648711168.0,1048576.0,0.0,4177273.0,4182093.0,4.0,0.0,java / 1048576:4227072
26-09 08:37:58,1.010,0.505,97.475,1.010,0.0,0.0,722251776.0,17850368.0,758730752.0,2644492288.0,1048576.0,0.0,4373585.0,4378395.0,4.0,0.0,java / 1048576:4296704
26-09 08:37:59,0.505,1.010,98.485,0.0,0.0,0.0,722145280.0,17850368.0,762863616.0,2640465920.0,1048576.0,0.0,4111989.0,4117290.0,4.0,0.0,java / 1048576:4091904
26-09 08:38:00,0.503,1.005,97.990,0.503,0.0,0.0,722575360.0,17850368.0,767016960.0,2635882496.0,1048576.0,0.0,4177298.0,4183541.0,4.0,0.0,java / 1048576:4161536
26-09 08:38:01,0.0,1.515,96.465,2.020,0.0,0.0,722169856.0,17858560.0,771305472.0,2631991296.0,1048576.0,16384.0,4307532.0,4312699.0,4.0,2.0,java / 1048576:4288512
26-09 08:38:02,1.0,1.500,97.500,0.0,0.0,0.0,723091456.0,17858560.0,775319552.0,2627055616.0,1048576.0,0.0,3981731.0,3986646.0,5.0,0.0,java / 1048576:4034560
26-09 08:38:03,1.0,1.500,97.500,0.0,0.0,0.0,722169856.0,17858560.0,779567104.0,2623729664.0,1048576.0,0.0,4242930.0,4247501.0,4.0,0.0,java / 1048576:4161536
26-09 08:38:04,1.005,1.005,97.990,0.0,0.0,0.0,722661376.0,17858560.0,783753216.0,2619052032.0,1048576.0,36864.0,4242270.0,4247302.0,4.0,5.0,java / 1048576:4296704
26-09 08:38:05,0.503,1.005,97.487,1.005,0.0,0.0,722432000.0,17858560.0,787906560.0,2615128064.0,1048576.0,0.0,4177448.0,4182666.0,4.0,0.0,java / 1048576:4169728
26-09 08:38:06,0.0,1.015,97.970,0.508,0.0,0.508,722038784.0,17866752.0,792219648.0,2611200000.0,1048576.0,40960.0,4242204.0,4247368.0,4.0,2.0,java / 1048576:4227072
26-09 08:38:07,0.503,1.005,98.492,0.0,0.0,0.0,722370560.0,17866752.0,796409856.0,2606678016.0,1048576.0,0.0,4242534.0,4247451.0,4.0,0.0,java / 1048576:4161536
26-09 08:38:08,0.500,1.500,97.500,0.500,0.0,0.0,722292736.0,17866752.0,800415744.0,2602749952.0,1069056.0,0.0,4111990.0,4117322.0,5.0,0.0,java / 1069056:4161536
26-09 08:38:09,0.510,0.510,98.980,0.0,0.0,0.0,722722816.0,17866752.0,804790272.0,2597945344.0,1048576.0,0.0,4242204.0,4247368.0,4.0,0.0,java / 1048576:4157440
26-09 08:38:10,0.505,0.0,98.990,0.505,0.0,0.0,723079168.0,17866752.0,808906752.0,2593472512.0,1048576.0,0.0,4176927.0,4116793.0,4.0,0.0,java / 1048576:4161536
26-09 08:38:11,1.005,1.005,97.487,0.503,0.0,0.0,722616320.0,17874944.0,813031424.0,2589802496.0,1048576.0,16384.0,4177476.0,4248491.0,4.0,2.0,java / 1048576:4165632
26-09 08:38:12,1.010,0.505,98.485,0.0,0.0,0.0,722890752.0,17874944.0,816914432.0,2585645056.0,1048576.0,0.0,3981490.0,3986064.0,4.0,0.0,java / 1048576:4034560
26-09 08:38:13,0.500,1.0,97.500,1.0,0.0,0.0,723124224.0,17874944.0,821235712.0,2581090304.0,1048576.0,0.0,4177075.0,4182039.0,4.0,0.0,java / 1048576:4161536
26-09 08:38:14,1.010,1.010,97.980,0.0,0.0,0.0,723222528.0,17874944.0,825286656.0,2576941056.0,1048576.0,0.0,4242495.0,4182771.0,4.0,0.0,java / 1048576:4161536
26-09 08:38:15,1.0,1.0,97.500,0.500,0.0,0.0,723128320.0,17874944.0,829411328.0,2572910592.0,1048576.0,0.0,3981374.0,4051163.0,4.0,0.0,java / 1048576:4026368
26-09 08:38:16,0.0,1.015,98.477,0.508,0.0,0.0,723283968.0,17883136.0,833658880.0,2568499200.0,1048576.0,20480.0,4242098.0,4182165.0,4.0,2.0,java / 1048576:4161536
26-09 08:38:17,1.005,0.503,97.487,0.503,0.0,0.503,723554304.0,17883136.0,837623808.0,2564263936.0,1048576.0,0.0,4046678.0,4117054.0,4.0,0.0,java / 1048576:4096000
26-09 08:38:18,1.493,0.995,97.512,0.0,0.0,0.0,723714048.0,17883136.0,841682944.0,2560045056.0,1048576.0,0.0,4242138.0,4247302.0,4.0,0.0,java / 1048576:4227072
26-09 08:38:19,0.505,0.505,97.980,0.505,0.0,0.505,723591168.0,17883136.0,846143488.0,2555707392.0,1048576.0,0.0,4242204.0,4247369.0,4.0,0.0,java / 1048576:4227072
26-09 08:38:20,1.005,1.005,97.990,0.0,0.0,0.0,723636224.0,17883136.0,850161664.0,2551644160.0,1048576.0,0.0,4111791.0,4117375.0,4.0,0.0,java / 1048576:4026368
26-09 08:38:21,0.0,1.515,97.475,1.010,0.0,0.0,724008960.0,17891328.0,854233088.0,2547191808.0,786432.0,16384.0,4307927.0,4313864.0,3.0,2.0,java / 786432:4296704
26-09 08:38:22,1.500,1.0,97.500,0.0,0.0,0.0,723759104.0,17891328.0,858378240.0,2543296512.0,1048576.0,0.0,4178131.0,4182158.0,4.0,0.0,java / 1048576:4157440
26-09 08:38:23,0.508,1.015,98.477,0.0,0.0,0.0,724393984.0,17891328.0,862638080.0,2538401792.0,1048576.0,0.0,4307706.0,4313281.0,4.0,0.0,java / 1048576:4292608
26-09 08:38:24,0.503,1.005,97.990,0.503,0.0,0.0,724213760.0,17891328.0,866754560.0,2534465536.0,1048576.0,45056.0,4111682.0,4116744.0,4.0,10.0,java / 1048576:4096000
26-09 08:38:25,1.515,0.505,97.980,0.0,0.0,0.0,724328448.0,17891328.0,870825984.0,2530279424.0,1048576.0,0.0,4176795.0,4116913.0,4.0,0.0,java / 1048576:4161536
26-09 08:38:26,1.493,0.995,94.527,2.488,0.0,0.498,724963328.0,17899520.0,875016192.0,2525446144.0,1064960.0,32768.0,4177611.0,4183033.0,9.0,3.0,java / 1064960:4161536
26-09 08:38:27,1.0,1.0,97.500,0.0,0.0,0.500,724664320.0,17899520.0,879091712.0,2521669632.0,1081344.0,0.0,4046549.0,4052096.0,5.0,0.0,java / 1081344:4030464
26-09 08:38:28,0.500,1.0,98.500,0.0,0.0,0.0,724967424.0,17899520.0,880103424.0,2520354816.0,1114112.0,0.0,2710045.0,1014737.0,5.0,0.0,java / 1114112:950272
26-09 08:38:29,1.005,0.503,91.457,7.035,0.0,0.0,725037056.0,17899520.0,880074752.0,2520313856.0,1048576.0,135270400.0,348.0,1500.0,4.0,295.0,java / 1048576:0
26-09 08:38:30,0.503,0.0,98.492,1.005,0.0,0.0,724955136.0,17899520.0,880074752.0,2520395776.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 08:38:31,0.503,0.0,96.985,2.513,0.0,0.0,724877312.0,17907712.0,880066560.0,2520473600.0,1048576.0,57344.0,239.0,946.0,4.0,2.0,java / 1048576:0
26-09 08:38:32,0.500,0.0,99.500,0.0,0.0,0.0,724938752.0,17907712.0,880177152.0,2520301568.0,1179648.0,0.0,348.0,1508.0,5.0,0.0,java / 1179648:0
26-09 08:38:33,0.0,0.503,99.497,0.0,0.0,0.0,724606976.0,17907712.0,880357376.0,2520453120.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:38:34,0.498,0.498,98.507,0.498,0.0,0.0,725241856.0,17907712.0,880300032.0,2519875584.0,1048576.0,32768.0,341.0,1012.0,4.0,3.0,java / 1048576:8192
26-09 08:38:35,1.0,0.0,99.0,0.0,0.0,0.0,725241856.0,17907712.0,880300032.0,2519875584.0,1048576.0,0.0,348.0,1516.0,4.0,0.0,java / 1048576:8192
26-09 08:38:36,0.0,0.0,99.495,0.505,0.0,0.0,724918272.0,17907712.0,880242688.0,2520256512.0,1048576.0,0.0,239.0,954.0,4.0,0.0,java / 1048576:0
26-09 08:38:37,0.503,0.0,98.995,0.503,0.0,0.0,725360640.0,17915904.0,880205824.0,2519842816.0,1048576.0,20480.0,239.0,946.0,4.0,2.0,java / 1048576:0
26-09 08:38:38,0.500,0.500,99.0,0.0,0.0,0.0,725360640.0,17915904.0,880205824.0,2519842816.0,1048576.0,0.0,348.0,1508.0,4.0,0.0,java / 1048576:0
26-09 08:38:39,0.500,0.0,99.0,0.500,0.0,0.0,725327872.0,17915904.0,880205824.0,2519875584.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:38:40,0.0,0.503,99.497,0.0,0.0,0.0,725303296.0,17915904.0,880357376.0,2519748608.0,1179648.0,0.0,239.0,946.0,5.0,0.0,java / 1179648:0
26-09 08:38:41,0.503,0.0,99.497,0.0,0.0,0.0,725286912.0,17915904.0,880340992.0,2519781376.0,1048576.0,0.0,348.0,1492.0,4.0,0.0,java / 1048576:0
26-09 08:38:42,0.498,0.498,98.507,0.498,0.0,0.0,725286912.0,17915904.0,880340992.0,2519781376.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:38:43,0.498,0.498,98.507,0.498,0.0,0.0,725381120.0,17924096.0,880340992.0,2519678976.0,1048576.0,12288.0,251.0,1432.0,4.0,2.0,java / 1048576:0
26-09 08:38:44,0.503,0.0,99.497,0.0,0.0,0.0,725348352.0,17924096.0,880340992.0,2519711744.0,1048576.0,0.0,348.0,1508.0,4.0,0.0,java / 1048576:0
26-09 08:38:45,0.0,0.0,100.0,0.0,0.0,0.0,725348352.0,17924096.0,880340992.0,2519711744.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:38:46,0.0,0.500,99.0,0.500,0.0,0.0,725315584.0,17924096.0,880340992.0,2519744512.0,1048576.0,0.0,281.0,988.0,4.0,0.0,java / 1048576:0
26-09 08:38:47,0.503,0.0,99.497,0.0,0.0,0.0,725315584.0,17924096.0,880340992.0,2519744512.0,1048576.0,0.0,348.0,1492.0,4.0,0.0,java / 1048576:0
26-09 08:38:48,0.0,0.503,99.497,0.0,0.0,0.0,724946944.0,17924096.0,880447488.0,2520006656.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:38:49,0.503,0.0,97.990,1.508,0.0,0.0,725123072.0,17932288.0,880488448.0,2519781376.0,1048576.0,12288.0,239.0,946.0,4.0,2.0,java / 1048576:0
26-09 08:38:50,0.500,0.500,99.0,0.0,0.0,0.0,725401600.0,17932288.0,880173056.0,2519818240.0,786432.0,0.0,348.0,1508.0,3.0,0.0,java / 786432:4096
26-09 08:38:51,0.495,0.495,98.515,0.495,0.0,0.0,725368832.0,17932288.0,880173056.0,2519851008.0,1048576.0,0.0,239.0,954.0,4.0,0.0,java / 1048576:0
26-09 08:38:52,0.0,0.505,99.495,0.0,0.0,0.0,725295104.0,17932288.0,880119808.0,2519977984.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:38:53,4.523,0.503,94.472,0.503,0.0,0.0,725393408.0,17932288.0,880177152.0,2519822336.0,1048576.0,0.0,348.0,1492.0,4.0,0.0,java / 1048576:0
26-09 08:38:54,0.495,0.495,98.515,0.495,0.0,0.0,725319680.0,17932288.0,880230400.0,2519842816.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:38:55,0.505,0.0,98.485,1.010,0.0,0.0,725311488.0,17940480.0,880230400.0,2519842816.0,1048576.0,16384.0,239.0,946.0,4.0,2.0,java / 1048576:0
26-09 08:38:56,0.498,0.498,99.005,0.0,0.0,0.0,725254144.0,17940480.0,880381952.0,2519748608.0,1179648.0,0.0,348.0,1508.0,5.0,0.0,java / 1179648:0
26-09 08:38:57,0.500,0.500,98.500,0.500,0.0,0.0,725274624.0,17940480.0,880361472.0,2519748608.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:38:58,1.005,0.0,98.995,0.0,0.0,0.0,725241856.0,17940480.0,880361472.0,2519781376.0,1048576.0,0.0,239.0,946.0,4.0,0.0,java / 1048576:0
26-09 08:38:59,0.498,0.498,98.507,0.498,0.0,0.0,725241856.0,17940480.0,880361472.0,2519781376.0,1048576.0,57344.0,348.0,1492.0,4.0,12.0,java / 1048576:0
26-09 08:39:00,0.498,0.498,99.005,0.0,0.0,0.0,725209088.0,17940480.0,880361472.0,2519814144.0,1048576.0,0.0,239.0,962.0,4.0,0.0,java / 1048576:0
26-09 08:39:01,1.010,0.505,97.475,0.505,0.0,0.505,725057536.0,17952768.0,882974720.0,2517340160.0,1048576.0,73728.0,2747526.0,2683489.0,4.0,3.0,java / 1048576:2740224
26-09 08:39:02,1.005,1.005,97.487,0.503,0.0,0.0,724807680.0,17952768.0,888057856.0,2512506880.0,1048576.0,0.0,3981404.0,4052372.0,4.0,0.0,java / 1048576:4030464
26-09 08:39:03,1.005,0.503,98.492,0.0,0.0,0.0,724766720.0,17952768.0,892125184.0,2508480512.0,1048576.0,0.0,4177283.0,4183014.0,4.0,0.0,java / 1048576:4096000
26-09 08:39:04,0.508,0.508,98.985,0.0,0.0,0.0,724742144.0,17952768.0,896270336.0,2504359936.0,1048576.0,32768.0,4176821.0,4181882.0,4.0,3.0,java / 1048576:4235264
26-09 08:39:05,1.005,0.503,96.985,1.005,0.0,0.503,724918272.0,17952768.0,900579328.0,2499874816.0,1048576.0,0.0,4176930.0,4182444.0,4.0,0.0,java / 1048576:4169728
26-09 08:39:06,0.505,0.505,97.980,1.010,0.0,0.0,725434368.0,17960960.0,904785920.0,2495143936.0,1048576.0,49152.0,4242935.0,4247209.0,4.0,2.0,java / 1048576:4222976
26-09 08:39:07,1.0,1.500,97.500,0.0,0.0,0.0,725078016.0,17960960.0,908779520.0,2491506688.0,1048576.0,0.0,4178009.0,4182228.0,4.0,0.0,java / 1048576:4100096
26-09 08:39:08,0.508,0.508,98.985,0.0,0.0,0.0,725164032.0,17960960.0,913043456.0,2487156736.0,1048576.0,0.0,4178382.0,4182494.0,4.0,0.0,java / 1048576:4222976
26-09 08:39:09,1.005,1.005,96.985,1.005,0.0,0.0,725213184.0,17960960.0,917405696.0,2482745344.0,1048576.0,0.0,4312889.0,4314900.0,4.0,0.0,java / 1048576:4227072
26-09 08:39:10,0.995,1.493,93.035,4.478,0.0,0.0,725635072.0,17960960.0,921468928.0,2478260224.0,1048576.0,0.0,4112357.0,4116753.0,4.0,0.0,java / 1048576:4161536
26-09 08:39:11,1.010,0.505,96.970,1.515,0.0,0.0,724885504.0,17969152.0,925704192.0,2474766336.0,1048576.0,20480.0,4308498.0,4313280.0,4.0,2.0,java / 1048576:4227072
26-09 08:39:12,0.503,1.005,98.492,0.0,0.0,0.0,725098496.0,17969152.0,929906688.0,2470350848.0,1048576.0,0.0,4307399.0,4312618.0,4.0,0.0,java / 1048576:4288512
26-09 08:39:13,0.503,1.005,97.487,1.005,0.0,0.0,725000192.0,17969152.0,934158336.0,2466197504.0,1179648.0,0.0,4115537.0,4119099.0,5.0,0.0,java / 1179648:4161536
26-09 08:39:14,0.503,1.005,98.492,0.0,0.0,0.0,724963328.0,17969152.0,938352640.0,2462040064.0,1048576.0,0.0,4177722.0,4182560.0,4.0,0.0,java / 1048576:4096000
26-09 08:39:15,0.503,1.005,98.492,0.0,0.0,0.0,725508096.0,17969152.0,942542848.0,2457305088.0,1048576.0,0.0,4242647.0,4247449.0,4.0,0.0,java / 1048576:4222976
26-09 08:39:16,1.0,1.0,96.500,1.0,0.0,0.500,725086208.0,17977344.0,946790400.0,2453471232.0,1048576.0,20480.0,4242209.0,4247209.0,4.0,2.0,java / 1048576:4227072
26-09 08:39:17,1.0,1.0,97.0,1.0,0.0,0.0,725729280.0,17977344.0,951037952.0,2448580608.0,1048576.0,0.0,4242396.0,4248281.0,4.0,0.0,java / 1048576:4292608
26-09 08:39:18,0.503,1.005,98.492,0.0,0.0,0.0,725848064.0,17977344.0,954974208.0,2444525568.0,786432.0,0.0,4242011.0,4247209.0,3.0,0.0,java / 786432:4161536
26-09 08:39:19,0.0,1.020,96.939,1.531,0.0,0.510,725917696.0,17977344.0,959221760.0,2440208384.0,1048576.0,76107776.0,4308257.0,4312735.0,4.0,100.0,java / 1048576:4304896
26-09 08:39:20,1.478,1.970,96.059,0.493,0.0,0.0,725741568.0,17977344.0,963567616.0,2436038656.0,1048576.0,0.0,4242318.0,4247903.0,4.0,0.0,java / 1048576:4235264
26-09 08:39:21,0.0,0.513,98.462,1.026,0.0,0.0,726282240.0,17985536.0,967815168.0,2431242240.0,1048576.0,57344.0,4242407.0,4247209.0,4.0,5.0,java / 1048576:4227072
26-09 08:39:22,0.498,1.493,97.512,0.498,0.0,0.0,726175744.0,17985536.0,971878400.0,2427285504.0,1048576.0,0.0,4242419.0,4247735.0,4.0,0.0,java / 1048576:4292608
26-09 08:39:23,0.508,0.0,99.492,0.0,0.0,0.0,726052864.0,17985536.0,976613376.0,2422673408.0,1048576.0,0.0,4568862.0,4574456.0,4.0,0.0,java / 1048576:4485120
26-09 08:39:24,0.505,1.010,98.485,0.0,0.0,0.0,725913600.0,17985536.0,980840448.0,2418585600.0,1048576.0,0.0,4307861.0,4312603.0,4.0,0.0,java / 1048576:4288512
26-09 08:39:25,1.0,1.0,98.0,0.0,0.0,0.0,726024192.0,17985536.0,985174016.0,2414141440.0,1048576.0,0.0,4307729.0,4312536.0,4.0,0.0,java / 1048576:4292608
26-09 08:39:26,1.005,0.503,96.985,1.005,0.0,0.503,726593536.0,17993728.0,989429760.0,2409308160.0,1048576.0,20480.0,4242054.0,4247756.0,4.0,2.0,java / 1048576:4227072
26-09 08:39:27,0.0,1.015,98.477,0.508,0.0,0.0,726638592.0,17993728.0,993447936.0,2405244928.0,1048576.0,0.0,4111433.0,4116571.0,4.0,0.0,java / 1048576:4161536
26-09 08:39:28,1.500,3.500,95.0,0.0,0.0,0.0,726482944.0,17993728.0,997593088.0,2401255424.0,1048576.0,0.0,4242275.0,4247210.0,4.0,0.0,java / 1048576:4222976
26-09 08:39:29,1.010,1.010,97.980,0.0,0.0,0.0,726814720.0,17993728.0,1001967616.0,2396549120.0,1179648.0,0.0,4176864.0,4182428.0,5.0,0.0,java / 1179648:4100096
26-09 08:39:30,0.503,1.005,97.990,0.503,0.0,0.0,726806528.0,17993728.0,1006129152.0,2392395776.0,1048576.0,0.0,4176689.0,4181882.0,4.0,0.0,java / 1048576:4161536
26-09 08:39:31,1.010,0.505,96.970,1.010,0.0,0.505,727334912.0,18001920.0,1010331648.0,2387656704.0,1048576.0,20480.0,4307391.0,4313075.0,4.0,2.0,java / 1048576:4288512
26-09 08:39:32,0.0,1.015,98.985,0.0,0.0,0.0,727416832.0,18001920.0,1014493184.0,2383413248.0,1048576.0,0.0,4176994.0,4182508.0,4.0,0.0,java / 1048576:4165632
26-09 08:39:33,1.500,1.500,97.0,0.0,0.0,0.0,727318528.0,18001920.0,1018679296.0,2379325440.0,1048576.0,0.0,4143916.0,2001383.0,4.0,0.0,java / 1048576:4202496
26-09 08:39:34,0.505,0.505,94.444,4.545,0.0,0.0,726994944.0,18001920.0,1022939136.0,2375389184.0,1048576.0,0.0,4298039.0,11018.0,4.0,0.0,java / 1048576:4292608
26-09 08:39:35,0.508,0.508,98.985,0.0,0.0,0.0,727224320.0,18001920.0,1027125248.0,2370973696.0,1048576.0,0.0,4171639.0,12352.0,4.0,0.0,java / 1048576:4096000
26-09 08:39:36,0.503,1.005,97.487,1.005,0.0,0.0,727339008.0,18010112.0,1031417856.0,2366558208.0,1048576.0,53248.0,4233322.0,11006.0,4.0,2.0,java / 1048576:4227072
26-09 08:39:37,0.505,1.010,98.485,0.0,0.0,0.0,727711744.0,18010112.0,1035563008.0,2362040320.0,1048576.0,0.0,4167999.0,10186.0,4.0,0.0,java / 1048576:4157440
26-09 08:39:38,0.505,1.010,98.485,0.0,0.0,0.0,727101440.0,18010112.0,1039806464.0,2358407168.0,1048576.0,0.0,4233089.0,10992.0,4.0,0.0,java / 1048576:4222976
26-09 08:39:39,0.503,1.508,97.990,0.0,0.0,0.0,728035328.0,18010112.0,1044062208.0,2353217536.0,1048576.0,0.0,4298951.0,10590.0,4.0,0.0,java / 1048576:4296704
26-09 08:39:40,0.503,1.005,97.487,1.005,0.0,0.0,727887872.0,18010112.0,1048322048.0,2349105152.0,1048576.0,0.0,4233310.0,10512.0,4.0,0.0,java / 1048576:4288512
26-09 08:39:41,1.010,0.505,95.455,3.030,0.0,0.0,727654400.0,18018304.0,1052495872.0,2345156608.0,1048576.0,16384.0,4233353.0,11058.0,4.0,2.0,java / 1048576:4161536
26-09 08:39:42,1.493,0.995,97.512,0.0,0.0,0.0,728735744.0,18018304.0,1056841728.0,2339729408.0,1048576.0,0.0,4298489.0,10672.0,4.0,0.0,java / 1048576:4358144
26-09 08:39:43,0.500,1.0,98.0,0.500,0.0,0.0,728084480.0,18018304.0,1060945920.0,2336276480.0,1048576.0,0.0,4167801.0,10236.0,4.0,0.0,java / 1048576:4161536
26-09 08:39:44,0.503,1.508,97.990,0.0,0.0,0.0,728485888.0,18018304.0,1065250816.0,2331570176.0,1048576.0,0.0,4233089.0,10938.0,4.0,0.0,java / 1048576:4222976
26-09 08:39:45,0.503,1.508,97.990,0.0,0.0,0.0,728559616.0,18018304.0,1069649920.0,2327097344.0,1179648.0,0.0,4235146.0,11780.0,5.0,0.0,java / 1179648:4227072
26-09 08:39:46,1.0,1.0,97.0,1.0,0.0,0.0,728309760.0,18026496.0,1073790976.0,2323197952.0,1048576.0,16384.0,4234906.0,10470.0,4.0,2.0,java / 1048576:4161536
26-09 08:39:47,1.010,0.505,98.485,0.0,0.0,0.0,728633344.0,18026496.0,1077735424.0,2318929920.0,786432.0,0.0,4167646.0,10732.0,3.0,0.0,java / 786432:4157440
26-09 08:39:48,1.0,1.0,97.500,0.500,0.0,0.0,728649728.0,18026496.0,1082028032.0,2314620928.0,1048576.0,0.0,4298489.0,10458.0,4.0,0.0,java / 1048576:4296704
26-09 08:39:49,1.020,1.020,95.408,2.551,0.0,0.0,729313280.0,18026496.0,1086918656.0,2309066752.0,1048576.0,59297792.0,4884374.0,11820.0,4.0,62.0,java / 1048576:4886528
26-09 08:39:50,0.995,0.995,96.020,1.493,0.0,0.498,728793088.0,18026496.0,1090969600.0,2305536000.0,1048576.0,0.0,4233023.0,10942.0,4.0,0.0,java / 1048576:4292608
26-09 08:39:51,1.500,1.500,96.0,1.0,0.0,0.0,728875008.0,18034688.0,1095880704.0,2300534784.0,1048576.0,40960.0,4819327.0,11676.0,4.0,2.0,java / 1048576:4812800
26-09 08:39:52,1.493,0.995,97.512,0.0,0.0,0.0,729157632.0,18034688.0,1100529664.0,2295603200.0,1048576.0,0.0,4688837.0,11338.0,4.0,0.0,java / 1048576:4616192
26-09 08:39:53,0.508,0.508,98.985,0.0,0.0,0.0,729022464.0,18034688.0,1104711680.0,2291556352.0,1048576.0,0.0,4167646.0,10716.0,4.0,0.0,java / 1048576:4161536
26-09 08:39:54,0.0,1.515,97.475,1.010,0.0,0.0,729772032.0,18034688.0,1109499904.0,2286018560.0,1048576.0,57344.0,4754028.0,11960.0,4.0,10.0,java / 1048576:4747264
26-09 08:39:55,0.503,1.005,98.492,0.0,0.0,0.0,729751552.0,18034688.0,1113706496.0,2281832448.0,1048576.0,0.0,4232914.0,10330.0,4.0,0.0,java / 1048576:4227072
26-09 08:39:56,1.010,1.010,96.970,1.010,0.0,0.0,729096192.0,18042880.0,1117966336.0,2278219776.0,1048576.0,32768.0,4297872.0,11004.0,4.0,3.0,java / 1048576:4288512
26-09 08:39:57,1.508,0.503,97.990,0.0,0.0,0.0,729108480.0,18042880.0,1122156544.0,2274017280.0,1048576.0,0.0,4167801.0,10252.0,4.0,0.0,java / 1048576:4227072
26-09 08:39:58,0.500,1.0,97.500,1.0,0.0,0.0,729468928.0,18042880.0,1126334464.0,2269478912.0,1048576.0,0.0,4233178.0,10446.0,4.0,0.0,java / 1048576:4161536
26-09 08:39:59,1.0,1.500,97.500,0.0,0.0,0.0,729051136.0,18042880.0,1130356736.0,2265874432.0,1048576.0,0.0,3975829.0,10728.0,4.0,0.0,java / 1048576:3969024
26-09 08:40:00,0.0,1.010,98.485,0.0,0.0,0.505,729755648.0,18042880.0,1134731264.0,2260795392.0,1048576.0,0.0,4363998.0,10734.0,4.0,0.0,java / 1048576:4419584
