"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-2",,,,"User:","ubuntu"
"Cmdline:","dstat --top-io --top-bio --top-cpu --top-mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-parallel3.csv -t 1",,,,"Date:","05 Sep 2019 07:51:54 UTC"

"most expensive","most expensive","most expensive","most expensive","net/total",,"dsk/total",,"system"
"i/o process","block i/o process","cpu process","memory process","recv","send","read","writ","time"
java / 14463019:14471728,java / 14286848:0,java / 50%,java / 2178285568%,338.0,1506.0,14548992.0,0.0,05-09 08:29:11,
java / 13541376:13546195,java / 13721600:0,java / 49%,java / 2176172032%,463.0,4633.0,13459456.0,69632.0,05-09 08:29:12,
java / 15388672:15396407,java / 15204352:0,java / 50%,java / 2173022208%,163.0,881.0,15204352.0,0.0,05-09 08:29:13,
java / 14720163:14728395,java / 14725120:0,java / 50%,java / 2171449344%,1299.0,1744.0,14987264.0,0.0,05-09 08:29:14,
java / 13737984:13744432,java / 13762560:0,java / 50%,java / 2171453440%,163.0,881.0,13762560.0,0.0,05-09 08:29:15,
java / 13672448:13678353,java / 13717504:0,java / 50%,java / 2171453440%,163.0,881.0,13455360.0,270336.0,05-09 08:29:16,
java / 12753253:45562155,java / 0:45568000,java / 51%,java / 2171453440%,404.0,2774.0,12845056.0,53248.0,05-09 08:29:17,
java / 10186821:10193667,java / 9785344:0,java / 50%,java / 2171453440%,163.0,881.0,9523200.0,0.0,05-09 08:29:18,
java / 61821972:3416488,java / 11501568:0,java / 51%,java / 2171453440%,11010.0,7835.0,11501568.0,0.0,05-09 08:29:19,
java / 14397483:14405649,java / 14286848:0,java / 50%,java / 2171449344%,272.0,1440.0,14548992.0,0.0,05-09 08:29:20,
java / 14200832:14206985,java / 14237696:8192,java / 49%,java / 2171449344%,163.0,881.0,14237696.0,20590592.0,05-09 08:29:21,
java / 14729216:14735617,java / 14680064:0,java / 51%,java / 2171449344%,537.0,4707.0,14417920.0,38948864.0,05-09 08:29:22,
java / 15751361:15756611,java / 16019456:12288,java / 50%,java / 2171449344%,2136.0,135193.0,16019456.0,0.0,05-09 08:29:23,
java / 15454208:15462486,java / 15335424:0,java / 50%,java / 2171445248%,163.0,889.0,15597568.0,0.0,05-09 08:29:24,
java / 14397440:14405222,java / 14491648:0,java / 49%,java / 2171445248%,163.0,881.0,14229504.0,0.0,05-09 08:29:25,
java / 12224615:48240322,java / 0:48242688,java / 52%,java / 2199019520%,272.0,1440.0,12058624.0,19922944.0,05-09 08:29:26,
java / 60359912:5776835,java / 0:5775360,java / 50%,java / 2196639744%,429.0,1309.0,4145152.0,31997952.0,05-09 08:29:27,
java / 18362492:18370519,java / 18989056:0,java / 51%,java / 2230702080%,10786.0,7516.0,18989056.0,0.0,05-09 08:29:28,
java / 13606955:13612701,java / 13438976:0,java / 49%,java / 2236108800%,326.0,2078.0,13438976.0,0.0,05-09 08:29:29,
java / 12484608:12488931,java / 12582912:0,java / 50%,java / 2241519616%,163.0,881.0,12582912.0,0.0,05-09 08:29:30,
java / 13071565:13080768,java / 12517376:0,java / 50%,java / 2249359360%,163.0,881.0,12517376.0,0.0,05-09 08:29:31,
java / 14800491:4054,java / 12517376:0,java / 51%,java / 2255032320%,10016889.0,21650.0,0.0,0.0,05-09 08:29:32,
java / 14339143:0,java / 12517376:0,java / 51%,java / 2255032320%,14803107.0,17191.0,0.0,61440.0,05-09 08:29:33,
java / 14405222:0,java / 12517376:0,java / 51%,java / 2257735680%,14379194.0,16367.0,0.0,0.0,05-09 08:29:34,
java / 11365588:47134258,java / 0:47153152,java / 52%,java / 2289905664%,11450039.0,14004.0,0.0,58933248.0,05-09 08:29:35,
java / 55066786:6115511,java / 0:6119424,java / 51%,java / 2297479168%,6913689.0,9058.0,0.0,0.0,05-09 08:29:36,
java / 16978044:16982860,java / 17399808:4096,java / 52%,java / 2334785536%,10744.0,7407.0,17399808.0,0.0,05-09 08:29:37,
java / 14794795:14802123,java / 14733312:0,java / 50%,java / 2340192256%,272.0,1448.0,14733312.0,0.0,05-09 08:29:38,
java / 14397440:14405222,java / 14155776:0,java / 51%,java / 2345869312%,163.0,881.0,14155776.0,110592.0,05-09 08:29:39,
java / 9218975:9225356,java / 8822784:0,java / 49%,java / 2353979392%,229.0,947.0,8822784.0,48549888.0,05-09 08:29:40,
java / 14909681:498,java / 0:4096,java / 51%,java / 2359386112%,13868686.0,18832.0,0.0,0.0,05-09 08:29:41,
java / 15330464:3556,java / 0:4096,java / 51%,java / 2359386112%,15354550.0,22261.0,0.0,0.0,05-09 08:29:42,
java / 14537380:0,java / 0:4096,java / 50%,java / 2362359808%,14529179.0,17347.0,0.0,0.0,05-09 08:29:43,
java / 39783224:50512051,java / 0:50515968,java / 51%,java / 2367766528%,11508716.0,16121.0,0.0,53248.0,05-09 08:29:44,
java / 23289395:5000,java / 0:8192,java / 21%,java / 2409938944%,229.0,4813.0,0.0,0.0,05-09 08:29:45,
java / 43:345,java / 0:8192,kworker/u4:1 / 0%,java / 2409938944%,163.0,881.0,0.0,0.0,05-09 08:29:46,
java / 1199434:2553,java / 0:8192,java / 5%,java / 2409938944%,2111422.0,9057.0,0.0,0.0,05-09 08:29:47,
java / 15198170:0,java / 0:8192,java / 50%,java / 2409234432%,15437420.0,20215.0,0.0,0.0,05-09 08:29:48,
java / 14206985:0,java / 0:8192,java / 51%,java / 2414374912%,14240567.0,16931.0,0.0,69632.0,05-09 08:29:49,
java / 13083642:0,java / 0:8192,java / 52%,java / 2422755328%,13048525.0,17760.0,0.0,4096.0,05-09 08:29:50,
java / 11365588:0,java / 0:8192,java / 52%,java / 2425188352%,11466857.0,13961.0,0.0,0.0,05-09 08:29:51,
java / 13942805:3556,java / 0:8192,java / 50%,java / 2425188352%,13977132.0,21631.0,0.0,0.0,05-09 08:29:52,
java / 16123276:0,java / 0:8192,java / 51%,java / 2425192448%,16131173.0,20354.0,0.0,0.0,05-09 08:29:53,
java / 14008748:33538764,java / 0:33542144,java / 50%,java / 2425184256%,13929624.0,17939.0,0.0,0.0,05-09 08:29:54,
java / 12819326:17379722,java / 0:17395712,java / 50%,java / 2425184256%,12851234.0,16187.0,0.0,58957824.0,05-09 08:29:55,
java / 14273064:5364526,java / 0:5361664,java / 51%,java / 2425184256%,14458898.0,17982.0,0.0,0.0,05-09 08:29:56,
java / 57436010:6441424,java / 0:6451200,java / 50%,java / 2431967232%,8058929.0,10773.0,0.0,0.0,05-09 08:29:57,
java / 28094912:7347,java / 0:8192,java / 50%,java / 2430812160%,14654721.0,24119.0,0.0,0.0,05-09 08:29:58,
java / 14273064:0,java / 0:8192,java / 51%,java / 2429235200%,14339099.0,16758.0,0.0,0.0,05-09 08:29:59,
java / 14603459:0,java / 0:4096,java / 50%,java / 2427662336%,14599576.0,17009.0,0.0,54607872.0,05-09 08:30:00,
java / 13083642:0,java / 0:4096,java / 50%,java / 2425032704%,13179566.0,16007.0,0.0,0.0,05-09 08:30:01,
java / 13810647:3556,java / 0:4096,java / 50%,java / 2425040896%,13750513.0,21652.0,0.0,0.0,05-09 08:30:02,
java / 14735617:0,java / 0:4096,java / 50%,java / 2425040896%,14853710.0,18565.0,0.0,0.0,05-09 08:30:03,
java / 14603459:0,java / 0:4096,java / 50%,java / 2425040896%,14631973.0,18353.0,0.0,0.0,05-09 08:30:04,
java / 11497746:48240319,java / 4096:48242688,java / 51%,java / 2425040896%,11534123.0,14538.0,4096.0,61440.0,05-09 08:30:05,
java / 14801696:5364526,java / 0:5365760,java / 50%,java / 2425040896%,14879603.0,17587.0,0.0,0.0,05-09 08:30:06,
java / 58625430:7041034,java / 0:7036928,java / 52%,java / 2425040896%,9398806.0,13149.0,0.0,0.0,05-09 08:30:07,
java / 24694778:7391,java / 0:8192,java / 50%,java / 2425040896%,13406230.0,23715.0,0.0,0.0,05-09 08:30:08,
java / 15726802:0,java / 0:8192,java / 50%,java / 2425040896%,15818979.0,17999.0,0.0,0.0,05-09 08:30:09,
java / 15462486:0,java / 0:8192,java / 50%,java / 2425040896%,15522285.0,19043.0,0.0,0.0,05-09 08:30:10,
java / 15528565:0,java / 0:8192,java / 51%,java / 2425032704%,15494914.0,18636.0,0.0,45056.0,05-09 08:30:11,
java / 15925175:3556,java / 0:8192,java / 50%,java / 2425040896%,15896051.0,22027.0,0.0,0.0,05-09 08:30:12,
java / 15925039:0,java / 0:8192,java / 51%,java / 2425044992%,16045641.0,17389.0,0.0,0.0,05-09 08:30:13,
java / 12753247:45562155,java / 0:45576192,java / 50%,java / 2425044992%,12683872.0,16626.0,0.0,58933248.0,05-09 08:30:14,
java / 15528565:5356334,java / 0:5365760,java / 51%,java / 2432884736%,15490665.0,18607.0,0.0,0.0,05-09 08:30:15,
java / 15594644:8042693,java / 0:8040448,java / 52%,java / 2432884736%,15317310.0,18467.0,0.0,0.0,05-09 08:30:16,
java / 60622582:1006225,java / 0:1015808,java / 26%,java / 2433425408%,134185.0,8115.0,0.0,102400.0,05-09 08:30:17,
java / 1067453:2697,java / 0:4096,java / 5%,java / 2433425408%,2109318.0,7521.0,0.0,0.0,05-09 08:30:18,
java / 12885405:0,java / 0:4096,java / 51%,java / 2432671744%,12884471.0,16079.0,0.0,20971520.0,05-09 08:30:19,
java / 14273064:0,java / 0:4096,java / 50%,java / 2430046208%,14397377.0,18036.0,0.0,40919040.0,05-09 08:30:20,
java / 15132091:0,java / 0:4096,java / 49%,java / 2428469248%,15117238.0,17183.0,0.0,0.0,05-09 08:30:21,
java / 16057335:3558,java / 0:4096,java / 51%,java / 2427416576%,16090228.0,22231.0,0.0,61440.0,05-09 08:30:22,
java / 15264249:0,java / 0:4096,java / 50%,java / 2424791040%,15204327.0,17762.0,0.0,0.0,05-09 08:30:23,
java / 16519750:0,java / 0:4096,java / 51%,java / 2424803328%,16656532.0,18107.0,102400.0,0.0,05-09 08:30:24,
java / 14471301:45545267,java / 0:45547520,java / 50%,java / 2424803328%,14504650.0,17405.0,0.0,0.0,05-09 08:30:25,
java / 15594644:5356334,java / 0:5357568,java / 50%,java / 2424803328%,15648643.0,20012.0,0.0,0.0,05-09 08:30:26,
java / 62367357:8833712,java / 0:8830976,java / 51%,java / 2424803328%,13197621.0,18232.0,0.0,0.0,05-09 08:30:27,
java / 21165444:7204,java / 0:12288,java / 50%,java / 2424803328%,10779847.0,19226.0,0.0,40960.0,05-09 08:30:28,
java / 15660723:0,java / 0:12288,java / 50%,java / 2424803328%,15650710.0,18540.0,0.0,0.0,05-09 08:30:29,
java / 13942669:0,java / 0:12288,java / 49%,java / 2424799232%,14038272.0,16403.0,0.0,0.0,05-09 08:30:30,
java / 14206985:0,java / 0:12288,java / 50%,java / 2424795136%,14115389.0,17129.0,0.0,0.0,05-09 08:30:31,
java / 14339279:3556,java / 0:12288,java / 50%,java / 2424795136%,14485073.0,23128.0,0.0,0.0,05-09 08:30:32,
java / 14471301:0,java / 0:12288,java / 50%,java / 2424803328%,14418841.0,16609.0,0.0,53248.0,05-09 08:30:33,
java / 15726802:0,java / 0:4096,java / 50%,java / 2424803328%,15922743.0,131406.0,0.0,0.0,05-09 08:30:34,
java / 13017563:48240082,java / 0:48259072,java / 51%,java / 2432913408%,12986369.0,16524.0,0.0,58933248.0,05-09 08:30:35,
java / 14339143:5364526,java / 0:5361664,java / 51%,java / 2432913408%,14398454.0,18335.0,0.0,0.0,05-09 08:30:36,
java / 58295037:6242935,java / 0:6250496,java / 51%,java / 2432913408%,8997382.0,12004.0,0.0,0.0,05-09 08:30:37,
java / 11844698:155051,java / 73728:24576,java / 16%,java / 2432913408%,291137.0,173188.0,73728.0,0.0,05-09 08:30:38,
java / 62828494:35792,java / 0:12288,java / 49%,java / 2433032192%,85857.0,27890.0,0.0,471040.0,05-09 08:30:39,
java / 119628640:13684,java / 0:16384,java / 51%,java / 2433302528%,18502.0,12345.0,0.0,60862464.0,05-09 08:30:40,
java / 60756588:19839,java / 0:28672,java / 52%,java / 2433302528%,27914.0,17100.0,0.0,0.0,05-09 08:30:41,
java / 18020:16550,java / 0:16384,java / 50%,java / 2433302528%,18803.0,16097.0,0.0,0.0,05-09 08:30:42,
java / 59864281:13342,java / 0:16384,java / 51%,java / 2430328832%,18569.0,12345.0,0.0,0.0,05-09 08:30:43,
java / 17884:12994,java / 0:16384,java / 50%,java / 2426650624%,18678.0,12904.0,0.0,245760.0,05-09 08:30:44,
java / 17884:12994,java / 0:16384,java / 50%,java / 2420871168%,18503.0,12345.0,0.0,0.0,05-09 08:30:45,
java / 17883:12994,java / 0:20480,java / 51%,java / 2420871168%,18544.0,12387.0,0.0,0.0,05-09 08:30:46,
java / 17889:12995,java / 0:16384,java / 49%,java / 2420871168%,18815.0,14238.0,0.0,0.0,05-09 08:30:47,
java / 48286755:26250,java / 4096:32768,java / 51%,java / 2430083072%,36950.0,25391.0,4096.0,0.0,05-09 08:30:48,
java / 110589398:13690,java / 32768:20480,java / 52%,java / 2433867776%,18715.0,12353.0,32768.0,147456.0,05-09 08:30:49,
java / 107266595:13690,java / 0:16384,java / 52%,java / 2427047936%,18825.0,12912.0,0.0,0.0,05-09 08:30:50,
java / 12685436:12687725,java / 13090816:0,java / 31%,java / 2427600896%,91502.0,66373.0,15208448.0,0.0,05-09 08:30:51,
java / 75030528:75065744,java / 75104256:0,java / 51%,java / 2427600896%,463.0,10013.0,75628544.0,0.0,05-09 08:30:52,
java / 81170609:81211563,java / 81399808:0,java / 51%,java / 2426392576%,113466.0,7840.0,81399808.0,0.0,05-09 08:30:53,
java / 86921216:86959964,java / 86790144:0,java / 49%,java / 2424291328%,163.0,881.0,86528000.0,0.0,05-09 08:30:54,
java / 78794886:78832292,java / 78757888:0,java / 49%,java / 2424291328%,144420.0,7215.0,79282176.0,425984.0,05-09 08:30:55,
java / 78069937:78105850,java / 78254080:0,java / 50%,java / 2421141504%,220133.0,8584.0,79826944.0,0.0,05-09 08:30:56,
java / 89956352:89999598,java / 89784320:0,java / 48%,java / 2421141504%,163.0,881.0,87949312.0,0.0,05-09 08:30:57,
java / 82890886:82929190,java / 82972672:0,java / 48%,java / 2421235712%,144684.0,7401.0,83652608.0,0.0,05-09 08:30:58,
java / 84013099:84052915,java / 83906560:0,java / 49%,java / 2421235712%,272.0,1440.0,83644416.0,0.0,05-09 08:30:59,
java / 82759938:82797774,java / 83214336:4096,java / 49%,java / 2419658752%,11167.0,6435.0,83476480.0,102400.0,05-09 08:31:00,
java / 84611331:84647986,java / 84824064:0,java / 49%,java / 2419658752%,129779.0,95331.0,85086208.0,0.0,05-09 08:31:01,
java / 84480167:84516210,java / 84824064:0,java / 50%,java / 2418200576%,1616.0,185951.0,85086208.0,0.0,05-09 08:31:02,
java / 84275334:84316849,java / 84025344:0,java / 48%,java / 2418200576%,114821.0,7371.0,82976768.0,0.0,05-09 08:31:03,
java / 76877831:76915444,java / 76435456:0,java / 50%,java / 2418200576%,163.0,881.0,75649024.0,0.0,05-09 08:31:04,
java / 79589546:79626179,java / 80203776:8192,java / 51%,java / 2418237440%,113530.0,7918.0,81514496.0,147456.0,05-09 08:31:05,
java / 79458562:79493824,java / 79450112:8192,java / 48%,java / 2418237440%,112253.0,141362.0,78663680.0,0.0,05-09 08:31:06,
java / 78270464:78303615,java / 78512128:0,java / 50%,java / 2418241536%,163.0,889.0,79036416.0,0.0,05-09 08:31:07,
java / 67432625:67467131,java / 67510272:0,java / 43%,java / 2418241536%,113466.0,7828.0,67248128.0,0.0,05-09 08:31:08,
java / 75829497:75860176,java / 76185600:0,java / 49%,java / 2418241536%,1988.0,221404.0,76972032.0,0.0,05-09 08:31:09,
java / 78930054:78964450,java / 79044608:0,java / 47%,java / 2418245632%,144617.0,54039.0,77996032.0,749568.0,05-09 08:31:10,
java / 81829931:81872308,java / 81416192:0,java / 50%,java / 2418245632%,272.0,1440.0,80891904.0,0.0,05-09 08:31:11,
java / 76908286:76942363,java / 76926976:0,java / 46%,java / 2418245632%,114373.0,118287.0,76926976.0,0.0,05-09 08:31:12,
java / 69903099:69935245,java / 70443008:0,java / 47%,java / 2418057216%,21800.0,11771.0,72638464.0,0.0,05-09 08:31:13,
java / 86449749:86487039,java / 86188032:0,java / 48%,java / 2418057216%,11212.0,6842.0,84516864.0,0.0,05-09 08:31:14,
java / 82554534:82595243,java / 82026496:0,java / 47%,java / 2418061312%,11103.0,6369.0,82026496.0,274432.0,05-09 08:31:15,
java / 69068352:5725,java / 29966336:0,java / 40%,java / 2418061312%,32583233.0,36554.0,29442048.0,0.0,05-09 08:31:16,
java / 58126627:58151246,java / 58814464:0,java / 49%,java / 2418061312%,31129489.0,165858.0,58552320.0,0.0,05-09 08:31:17,
java / 75482386:75516617,java / 75206656:0,java / 43%,java / 2418065408%,12236.0,6672.0,75599872.0,0.0,05-09 08:31:18,
java / 80728260:80766596,java / 80568320:0,java / 48%,java / 2418065408%,11209.0,6368.0,80961536.0,0.0,05-09 08:31:19,
java / 78428229:78464840,java / 78331904:0,java / 48%,java / 2418089984%,1388.0,1798.0,78331904.0,98304.0,05-09 08:31:20,
java / 63814511:63845925,java / 63242240:0,java / 48%,java / 2418089984%,3442765.0,11671.0,62717952.0,155648.0,05-09 08:31:21,
java / 74152021:8900,java / 26853376:0,java / 49%,java / 2418089984%,54171313.0,67895.0,27377664.0,0.0,05-09 08:31:22,
java / 77949047:498,java / 28270592:0,java / 49%,java / 2418089984%,43173601.0,51142.0,27746304.0,0.0,05-09 08:31:23,
java / 14477461:3503,java / 0:12288,java / 10%,java / 2418089984%,12103401.0,16810.0,0.0,0.0,05-09 08:31:24,
java / 43:345,java / 0:12288,kworker/u4:2 / 0%,java / 2418089984%,163.0,881.0,0.0,32768.0,05-09 08:31:25,
java / 43:427,java / 0:12288,kworker/u4:2 / 0%,java / 2418089984%,338.0,1548.0,0.0,143360.0,05-09 08:31:26,
java / 23918:345,java / 0:12288,java / 0%,java / 2418089984%,163.0,857.0,0.0,0.0,05-09 08:31:27,
java / 43:345,java / 0:12288,java / 0%,java / 2418089984%,229.0,931.0,0.0,0.0,05-09 08:31:28,
java / 43:427,java / 0:12288,kworker/u4:2 / 0%,java / 2418089984%,338.0,1490.0,0.0,0.0,05-09 08:31:29,
java / 23918:345,java / 0:4096,java / 1%,java / 2418089984%,10075.0,2723.0,0.0,28672.0,05-09 08:31:30,
java / 59802469:124,java / 798720:0,java / 41%,java / 2418089984%,62337010.0,61809.0,798720.0,53248.0,05-09 08:31:31,
java / 75604274:8530,java / 0:12288,java / 50%,java / 2418089984%,74210598.0,81565.0,0.0,0.0,05-09 08:31:32,
java / 79295789:487,java / 0:12288,java / 50%,java / 2418094080%,81078892.0,82391.0,0.0,0.0,05-09 08:31:33,
java / 56101182:3627,java / 0:12288,java / 34%,java / 2418094080%,53700730.0,56206.0,0.0,0.0,05-09 08:31:34,
java / 43:427,java / 0:12288,kworker/u4:2 / 0%,java / 2418094080%,272.0,1440.0,0.0,86016.0,05-09 08:31:35,
java / 14733436:14736175,java / 15319040:8192,java / 54%,java / 2424164352%,337747.0,27269.0,16441344.0,106496.0,05-09 08:31:36,
java / 15781888:15792881,java / 15728640:0,java / 50%,java / 2424168448%,163.0,889.0,15728640.0,0.0,05-09 08:31:37,
java / 15458347:15462913,java / 15335424:0,java / 50%,java / 2424438784%,272.0,1440.0,15335424.0,0.0,05-09 08:31:38,
java / 13737984:13744432,java / 13762560:0,java / 50%,java / 2425692160%,163.0,881.0,14024704.0,0.0,05-09 08:31:39,
java / 14659584:14669538,java / 14811136:0,java / 49%,java / 2427039744%,163.0,881.0,14548992.0,24576.0,05-09 08:31:40,
java / 15921195:15925466,java / 15859712:0,java / 50%,java / 2428121088%,272.0,1440.0,16121856.0,81920.0,05-09 08:31:41,
java / 13803520:13810511,java / 13762560:0,java / 49%,java / 2429202432%,463.0,4204.0,13500416.0,0.0,05-09 08:31:42,
java / 14991360:14999933,java / 14962688:0,java / 50%,java / 2429472768%,163.0,881.0,15224832.0,0.0,05-09 08:31:43,
java / 16179250:16189270,java / 15728640:0,java / 49%,java / 2431107072%,272.0,1440.0,15466496.0,0.0,05-09 08:31:44,
java / 12484735:12489488,java / 12959744:0,java / 61%,java / 2435043328%,133943.0,7936.0,13221888.0,286720.0,05-09 08:31:45,
java / 13475840:13480116,java / 13500416:0,java / 60%,java / 2436866048%,163.0,947.0,13500416.0,0.0,05-09 08:31:46,
java / 15585323:15595071,java / 15597568:0,java / 50%,java / 2437660672%,458.0,3412.0,15597568.0,61440.0,05-09 08:31:47,
java / 15785984:15792881,java / 15859712:0,java / 49%,java / 2437931008%,163.0,881.0,15597568.0,4096.0,05-09 08:31:48,
java / 16445440:16453671,java / 16384000:0,java / 50%,java / 2439536640%,163.0,881.0,16646144.0,0.0,05-09 08:31:49,
java / 15323179:15330755,java / 15335424:0,java / 50%,java / 2440609792%,272.0,1440.0,15335424.0,32768.0,05-09 08:31:50,
java / 15986688:15991118,java / 16121856:0,java / 49%,java / 2440830976%,163.0,881.0,15859712.0,0.0,05-09 08:31:51,
java / 15454208:15462486,java / 15224832:0,java / 49%,java / 2441895936%,463.0,4204.0,15486976.0,0.0,05-09 08:31:52,
java / 14725170:14735532,java / 14286848:0,java / 50%,java / 2442158080%,272.0,1440.0,14024704.0,45056.0,05-09 08:31:53,
java / 15655039:15661280,java / 16236544:0,java / 50%,java / 2442711040%,144145.0,7660.0,16498688.0,0.0,05-09 08:31:54,
java / 12087296:12092457,java / 12058624:0,java / 50%,java / 2442981376%,163.0,881.0,11796480.0,24576.0,05-09 08:31:55,
java / 12419115:12423279,java / 12451840:0,java / 49%,java / 2443227136%,272.0,1440.0,12713984.0,0.0,05-09 08:31:56,
java / 12877824:12885405,java / 12976128:0,java / 49%,java / 2443227136%,163.0,881.0,12713984.0,0.0,05-09 08:31:57,
java / 12087296:12092457,java / 11796480:0,java / 50%,java / 2443227136%,163.0,881.0,12058624.0,0.0,05-09 08:31:58,
java / 12218411:12225042,java / 12451840:0,java / 49%,java / 2443767808%,272.0,1440.0,12189696.0,45056.0,05-09 08:31:59,
java / 14925824:14933854,java / 14811136:0,java / 50%,java / 2444275712%,205.0,923.0,14811136.0,0.0,05-09 08:32:00,
java / 15917056:15925039,java / 15859712:0,java / 49%,java / 2444275712%,163.0,881.0,16121856.0,0.0,05-09 08:32:01,
java / 14929963:14934281,java / 14962688:0,java / 50%,java / 2444275712%,704.0,6097.0,14700544.0,0.0,05-09 08:32:02,
java / 12148743:12158024,java / 11665408:0,java / 49%,java / 2444275712%,163.0,881.0,11665408.0,0.0,05-09 08:32:03,
java / 16449663:16454228,java / 17022976:0,java / 50%,java / 2444275712%,194255.0,8122.0,17022976.0,12288.0,05-09 08:32:04,
java / 14065707:14075254,java / 13893632:8192,java / 50%,java / 2444275712%,272.0,1440.0,14155776.0,81920.0,05-09 08:32:05,
java / 15523840:15528565,java / 15597568:0,java / 50%,java / 2444275712%,163.0,889.0,15597568.0,0.0,05-09 08:32:06,
